날짜,지역코드,최저기온(°C),0.5m 지중온도(°C),평균 증기압(hPa),가조시간(hr),평균 상대습도(%),파워,lag_1d,lag_7d,휴일여부
2023-04-19,1114016500,11.5,13.4,13.7,13.3,66.1,101805.5665,102527.34,103039.091,False
2023-04-20,1114016500,14.5,14.5,16.5,13.3,92.1,101511.2975,101805.5665,103136.411,False
2023-04-21,1114016500,11.4,14.6,8.9,13.4,50.4,101964.243,101511.2975,103404.4985,False
2023-04-22,1114016500,12.2,14.9,4.3,13.4,22.9,97550.8425,101964.243,101151.994,True
2023-04-23,1114016500,10.7,14.9,6.1,13.4,34.1,87751.5045,97550.8425,97947.662,True
2023-04-24,1114016500,11.5,15.0,7.3,13.5,40.5,101774.3245,87751.5045,102894.095,False
2023-04-25,1114016500,9.0,15.1,8.9,13.5,68.6,102395.961,101774.3245,102527.34,False
2023-04-26,1114016500,7.4,14.4,8.6,13.6,69.9,101758.2335,102395.961,101805.5665,False
2023-04-27,1114016500,5.1,14.1,8.6,13.6,61.6,100693.235,101758.2335,101511.2975,False
2023-04-28,1114016500,9.0,14.5,10.7,13.6,62.0,101501.978,100693.235,101964.243,False
2023-04-29,1114016500,9.9,15.0,13.6,13.7,88.1,100993.8235,101501.978,97550.8425,True
2023-04-30,1114016500,7.9,14.8,10.4,13.7,72.9,95524.2165,100993.8235,87751.5045,True
2023-05-01,1114016500,9.8,14.9,8.8,13.7,57.0,101011.6365,95524.2165,101774.3245,False
2023-05-02,1114016500,9.1,15.3,7.3,13.8,40.5,100497.36,101011.6365,102395.961,False
2023-05-03,1114016500,12.4,15.6,11.6,13.8,52.5,105748.458,100497.36,101758.2335,False
2023-05-04,1114016500,15.6,16.4,16.3,13.8,65.5,104300.276,105748.458,100693.235,False
2023-05-05,1114016500,15.5,17.1,20.2,13.9,95.3,107832.9605,104300.276,101501.978,True
2023-05-06,1114016500,11.7,17.2,12.5,13.9,85.6,100709.709,107832.9605,100993.8235,True
2023-05-07,1114016500,11.1,16.2,7.6,13.9,47.1,95912.778,100709.709,95524.2165,True
2023-05-08,1114016500,7.9,15.8,9.2,14.0,55.3,102278.5975,95912.778,101011.6365,False
2023-05-09,1114016500,10.0,16.1,10.2,14.0,55.4,101994.6665,102278.5975,100497.36,False
2023-05-10,1114016500,10.7,16.6,10.6,14.0,53.3,104144.59,101994.6665,105748.458,False
2023-05-11,1114016500,12.8,17.0,10.8,14.1,50.1,109414.8025,104144.59,104300.276,False
2023-05-12,1114016500,13.1,17.5,10.1,14.1,50.9,107665.557,109414.8025,107832.9605,False
2023-05-13,1114016500,12.6,17.6,12.3,14.1,62.0,100624.438,107665.557,100709.709,True
2023-05-14,1114016500,12.9,17.9,11.3,14.2,56.5,90862.538,100624.438,95912.778,True
2023-05-15,1114016500,12.8,18.2,12.6,14.2,54.6,104698.959,90862.538,102278.5975,False
2023-05-16,1114016500,17.2,18.7,14.9,14.2,51.9,107123.8445,104698.959,101994.6665,False
2023-05-17,1114016500,18.6,19.5,17.9,14.2,63.6,112196.0205,107123.8445,104144.59,False
2023-05-18,1114016500,18.8,20.2,18.6,14.3,74.8,112517.358,112196.0205,109414.8025,False
2023-05-19,1114016500,16.7,20.1,16.1,14.3,61.4,117106.916,112517.358,107665.557,False
2023-05-20,1114016500,16.6,20.4,16.5,14.3,66.9,118890.774,117106.916,100624.438,True
2023-05-21,1114016500,15.3,20.7,14.7,14.3,74.0,108753.7485,118890.774,90862.538,True
2023-05-22,1114016500,15.9,20.7,14.0,14.4,61.3,111474.2345,108753.7485,104698.959,False
2023-05-23,1114016500,14.1,20.9,11.2,14.4,48.0,111161.0315,111474.2345,107123.8445,False
2023-05-24,1114016500,14.8,21.1,11.7,14.4,49.8,107354.613,111161.0315,112196.0205,False
2023-05-25,1114016500,15.7,20.9,11.1,14.4,46.6,113315.653,107354.613,112517.358,False
2023-05-26,1114016500,15.8,21.2,14.2,14.5,57.4,111410.763,113315.653,117106.916,False
2023-05-27,1114016500,18.6,21.5,19.4,14.5,87.4,100836.8835,111410.763,118890.774,True
2023-05-28,1114016500,18.4,20.7,21.9,14.5,98.9,92719.7315,100836.8835,108753.7485,True
2023-05-29,1114016500,19.0,20.4,23.2,14.5,83.4,114353.4885,92719.7315,111474.2345,False
2023-05-30,1114016500,20.5,21.1,20.2,14.5,69.5,124082.899,114353.4885,111161.0315,False
2023-05-31,1114016500,18.8,21.5,16.6,14.6,60.8,120019.0095,124082.899,107354.613,False
2023-06-01,1114016500,19.7,21.9,18.3,14.6,66.9,125110.741,120019.0095,113315.653,False
2023-06-02,1114016500,17.9,21.8,18.3,14.6,77.4,120211.178,125110.741,111410.763,False
2023-06-03,1114016500,16.6,21.5,15.1,14.6,60.1,113980.1155,120211.178,100836.8835,True
2023-06-04,1114016500,16.9,21.8,15.4,14.6,61.0,109902.509,113980.1155,92719.7315,True
2023-06-05,1114016500,17.6,22.1,16.8,14.6,66.9,117974.755,109902.509,114353.4885,False
2023-06-06,1114016500,17.3,22.3,17.1,14.7,72.9,113678.571,117974.755,124082.899,True
2023-06-07,1114016500,18.9,22.3,19.1,14.7,75.3,117020.666,113678.571,120019.0095,False
2023-06-08,1114016500,18.3,22.1,19.2,14.7,80.5,119773.68,117020.666,125110.741,False
2023-06-09,1114016500,18.3,21.9,17.4,14.7,64.0,125260.24,119773.68,120211.178,False
2023-06-10,1114016500,19.6,22.4,19.5,14.7,70.0,125114.078,125260.24,113980.1155,True
2023-06-11,1114016500,17.9,22.5,19.8,14.7,76.1,100946.2965,125114.078,109902.509,True
2023-06-12,1114016500,18.4,22.6,18.5,14.7,70.5,119082.4465,100946.2965,117974.755,False
2023-06-13,1114016500,,,,,,,119082.4465,113678.571,False
2023-06-14,1114016500,,,,,,,,117020.666,False
2023-06-15,1114016500,,,,,,,,119773.68,False
2023-06-16,1114016500,,,,,,,,125260.24,False
2023-06-17,1114016500,,,,,,,,125114.078,True
2023-06-18,1114016500,,,,,,,,100946.2965,True
2023-06-19,1114016500,,,,,,,,119082.4465,False
2023-06-20,1114016500,,,,,,,,,False
2023-06-21,1114016500,,,,,,,,,False
2023-06-22,1114016500,,,,,,,,,False
2023-06-23,1114016500,,,,,,,,,False
2023-06-24,1114016500,,,,,,,,,True
2023-06-25,1114016500,,,,,,,,,True
2023-06-26,1114016500,,,,,,,,,False
2023-06-27,1114016500,,,,,,,,,False
2023-06-28,1114016500,,,,,,,,,False
2023-06-29,1114016500,,,,,,,,,False
2023-06-30,1114016500,,,,,,,,,False
2023-07-01,1114016500,,,,,,,,,True
2023-07-02,1114016500,,,,,,,,,True
2023-07-03,1114016500,,,,,,,,,False
2023-07-04,1114016500,,,,,,,,,False
2023-07-05,1114016500,,,,,,,,,False
2023-07-06,1114016500,,,,,,,,,False
2023-07-07,1114016500,,,,,,,,,False
2023-07-08,1114016500,,,,,,,,,True
2023-07-09,1114016500,,,,,,,,,True
2023-07-10,1114016500,,,,,,,,,False
2023-07-11,1114016500,,,,,,,,,False
2023-07-12,1114016500,,,,,,,,,False
2023-07-13,1114016500,,,,,,,,,False
2023-07-14,1114016500,,,,,,,,,False
2023-07-15,1114016500,,,,,,,,,True
2023-07-16,1114016500,,,,,,,,,True
2023-07-17,1114016500,,,,,,,,,False
2023-07-18,1114016500,,,,,,,,,False
2023-07-19,1114016500,,,,,,,,,False
2023-07-20,1114016500,,,,,,,,,False
2023-07-21,1114016500,,,,,,,,,False
2023-07-22,1114016500,,,,,,,,,True
2023-07-23,1114016500,,,,,,,,,True
2023-07-24,1114016500,,,,,,,,,False
2023-07-25,1114016500,,,,,,,,,False
2023-07-26,1114016500,,,,,,,,,False
2023-07-27,1114016500,,,,,,,,,False
2023-07-28,1114016500,,,,,,,,,False
2023-07-29,1114016500,,,,,,,,,True
2023-07-30,1114016500,,,,,,,,,True
2023-07-31,1114016500,,,,,,,,,False
2023-08-01,1114016500,,,,,,,,,False
2023-08-02,1114016500,,,,,,,,,False
2023-08-03,1114016500,,,,,,,,,False
2023-08-04,1114016500,,,,,,,,,False
2023-08-05,1114016500,,,,,,,,,True
2023-08-06,1114016500,,,,,,,,,True
2023-08-07,1114016500,,,,,,,,,False
2023-08-08,1114016500,,,,,,,,,False
2023-08-09,1114016500,,,,,,,,,False
2023-08-10,1114016500,20.9,28.4,24.5,13.8,91.9,147659.164,,,False
2023-08-11,1114016500,21.6,26.5,26.8,13.8,93.1,150675.5295,147659.164,,False
2023-08-12,1114016500,22.5,26.0,25.9,13.7,91.0,146740.328,150675.5295,,True
2023-08-13,1114016500,22.6,25.9,26.9,13.7,76.9,124765.191,146740.328,,True
2023-08-14,1114016500,24.8,26.5,28.3,13.7,75.4,160973.715,124765.191,,False
2023-08-15,1114016500,24.7,26.8,27.7,13.7,71.4,169108.863,160973.715,,True
2023-08-16,1114016500,24.7,27.2,26.0,13.6,72.0,167046.351,169108.863,,False
2023-08-17,1114016500,24.5,27.3,27.4,13.6,73.0,170587.409,167046.351,147659.164,False
2023-08-18,1114016500,25.5,27.5,28.7,13.5,72.1,175833.6385,170587.409,150675.5295,False
2023-08-19,1114016500,26.4,27.8,27.3,13.5,68.9,170063.383,175833.6385,146740.328,True
2023-08-20,1114016500,25.5,27.9,27.3,13.5,71.8,158111.09,170063.383,124765.191,True
2023-08-21,1114016500,26.0,27.9,28.5,13.4,69.8,172068.893,158111.09,160973.715,False
2023-08-22,1114016500,25.8,28.1,29.4,13.4,80.3,173995.8425,172068.893,169108.863,False
2023-08-23,1114016500,23.2,27.9,28.5,13.4,91.3,167313.579,173995.8425,167046.351,False
2023-08-24,1114016500,22.3,27.3,26.8,13.3,84.8,154586.2675,167313.579,170587.409,False
2023-08-25,1114016500,24.0,27.3,26.6,13.3,77.9,160477.046,154586.2675,175833.6385,False
2023-08-26,1114016500,23.3,27.4,24.4,13.2,72.3,158079.94,160477.046,170063.383,True
2023-08-27,1114016500,22.7,27.4,25.2,13.2,75.0,124606.1875,158079.94,158111.09,True
2023-08-28,1114016500,,,,,,,124606.1875,172068.893,False
2023-08-29,1114016500,22.5,26.6,26.5,13.1,89.6,151972.187,,173995.8425,False
2023-08-30,1114016500,21.5,26.1,24.4,13.1,88.0,143866.2635,151972.187,167313.579,False
2023-08-31,1114016500,21.0,25.9,22.3,13.1,76.9,138846.6005,143866.2635,154586.2675,False
2023-09-01,1114016500,19.7,25.9,21.0,13.0,70.6,140994.6145,138846.6005,160477.046,False
2023-09-02,1114016500,19.7,25.9,20.0,13.0,63.9,139534.2735,140994.6145,158079.94,True
2023-09-03,1114016500,23.1,26.0,25.7,12.9,77.8,131074.2235,139534.2735,124606.1875,True
2023-09-04,1114016500,24.3,26.2,28.3,12.9,79.9,144312.184,131074.2235,,False
2023-09-05,1114016500,25.0,26.5,26.6,12.9,69.5,167458.1325,144312.184,151972.187,False
2023-09-06,1114016500,24.0,26.8,23.9,12.8,65.1,162172.5165,167458.1325,143866.2635,False
2023-09-07,1114016500,20.9,26.8,18.1,12.8,54.8,155088.056,162172.5165,138846.6005,False
2023-09-08,1114016500,19.6,26.6,19.1,12.7,60.3,150091.611,155088.056,140994.6145,False
2023-09-09,1114016500,20.8,26.4,21.5,12.7,66.3,145872.702,150091.611,139534.2735,True
2023-09-10,1114016500,,,,,,,145872.702,131074.2235,True
2023-09-11,1114016500,23.1,26.3,21.6,12.6,67.3,142756.9915,,144312.184,False
2023-09-12,1114016500,21.7,26.2,22.6,12.6,69.8,154625.2285,142756.9915,167458.1325,False
2023-09-13,1114016500,19.6,26.1,22.3,12.5,84.5,150222.205,154625.2285,162172.5165,False
2023-09-14,1114016500,19.2,25.6,20.5,12.5,72.4,145206.086,150222.205,155088.056,False
2023-09-15,1114016500,20.3,25.4,22.1,12.5,82.3,143073.593,145206.086,150091.611,False
2023-09-16,1114016500,22.0,25.3,25.9,12.4,87.8,144062.8395,143073.593,145872.702,True
2023-09-17,1114016500,22.0,25.2,26.1,12.4,84.8,142683.8745,144062.8395,,True
2023-09-18,1114016500,22.1,25.4,24.3,12.4,79.1,151517.5465,142683.8745,142756.9915,False
2023-09-19,1114016500,21.6,25.5,24.2,12.3,81.1,151082.7825,151517.5465,154625.2285,False
2023-09-20,1114016500,18.8,25.4,21.8,12.3,90.4,175809.2865,151082.7825,150222.205,False
2023-09-21,1114016500,17.5,24.7,16.5,12.2,70.9,107898.6715,175809.2865,145206.086,False
2023-09-22,1114016500,15.2,24.2,15.8,12.2,68.4,134686.5815,107898.6715,143073.593,False
2023-09-23,1114016500,16.3,23.9,16.1,12.2,63.9,127643.078,134686.5815,144062.8395,True
2023-09-24,1114016500,17.9,23.8,14.3,12.1,56.4,100201.088,127643.078,142683.8745,True
2023-09-25,1114016500,17.9,23.7,16.9,12.1,66.4,120914.173,100201.088,151517.5465,False
2023-09-26,1114016500,18.6,23.6,22.3,12.0,95.8,130271.627,120914.173,151082.7825,False
2023-09-27,1114016500,20.0,23.3,23.1,12.0,90.1,125934.113,130271.627,175809.2865,False
2023-09-28,1114016500,19.6,23.4,21.2,12.0,78.3,117649.8345,125934.113,107898.6715,True
2023-09-29,1114016500,17.4,23.6,14.9,11.9,61.5,102494.5215,117649.8345,134686.5815,True
2023-09-30,1114016500,17.1,23.5,17.7,11.9,77.0,108181.573,102494.5215,127643.078,True
2023-10-01,1114016500,14.4,23.0,12.2,11.8,59.5,107043.2105,108181.573,100201.088,True
2023-10-02,1114016500,12.9,22.4,10.7,11.8,53.8,106850.864,107043.2105,120914.173,False
2023-10-03,1114016500,14.4,21.9,13.0,11.7,66.3,112241.974,106850.864,130271.627,True
2023-10-04,1114016500,14.2,21.5,14.8,11.7,75.5,111368.729,112241.974,125934.113,False
2023-10-05,1114016500,9.9,21.1,7.4,11.7,46.1,102092.5355,111368.729,117649.8345,False
2023-10-06,1114016500,9.6,20.5,9.5,11.6,55.3,105468.07,102092.5355,102494.5215,False
2023-10-07,1114016500,11.7,20.2,11.7,11.6,62.6,103128.752,105468.07,108181.573,True
2023-10-08,1114016500,15.2,20.2,13.0,11.6,67.1,90318.272,103128.752,107043.2105,True
2023-10-09,1114016500,14.1,20.0,13.3,11.5,68.1,105503.0125,90318.272,106850.864,True
2023-10-10,1114016500,11.9,20.0,12.5,11.5,67.1,103261.9385,105503.0125,112241.974,False
2023-10-11,1114016500,12.9,19.9,11.1,11.4,57.5,107302.9085,103261.9385,111368.729,False
2023-10-12,1114016500,12.0,19.8,12.2,11.4,62.4,108012.3985,107302.9085,102092.5355,False
2023-10-13,1114016500,14.3,19.8,13.7,11.4,69.6,108655.4975,108012.3985,105468.07,False
2023-10-14,1114016500,12.9,19.7,14.1,11.3,84.9,99376.239,108655.4975,103128.752,True
2023-10-15,1114016500,10.9,19.2,14.3,11.3,80.0,100936.0905,99376.239,90318.272,True
2023-10-16,1114016500,10.7,19.1,9.3,11.2,57.0,105734.1465,100936.0905,105503.0125,False
2023-10-17,1114016500,7.5,18.8,8.4,11.2,55.6,102782.7665,105734.1465,103261.9385,False
2023-10-18,1114016500,9.2,18.3,11.9,11.2,67.0,105565.313,102782.7665,107302.9085,False
2023-10-19,1114016500,14.9,18.4,16.1,11.1,82.5,107524.9175,105565.313,108012.3985,False
2023-10-20,1114016500,7.2,18.5,6.4,11.1,46.9,106610.867,107524.9175,108655.4975,False
2023-10-21,1114016500,5.9,17.8,6.7,11.1,54.8,101743.297,106610.867,99376.239,True
2023-10-22,1114016500,5.4,17.1,9.8,11.0,67.3,91833.8755,101743.297,100936.0905,True
2023-10-23,1114016500,11.1,16.9,12.4,11.0,73.8,106423.317,91833.8755,105734.1465,False
2023-10-24,1114016500,11.2,17.1,13.8,10.9,78.5,103335.9715,106423.317,102782.7665,False
2023-10-25,1114016500,12.7,17.2,14.6,10.9,78.6,106050.105,103335.9715,105565.313,False
2023-10-26,1114016500,14.6,17.5,15.5,10.9,79.4,108101.844,106050.105,107524.9175,False
2023-10-27,1114016500,12.6,17.9,12.4,10.8,71.1,106467.697,108101.844,106610.867,False
2023-10-28,1114016500,9.4,17.7,9.7,10.8,62.9,101216.073,106467.697,101743.297,True
2023-10-29,1114016500,9.8,17.3,10.0,10.8,61.6,96199.0275,101216.073,91833.8755,True
2023-10-30,1114016500,9.7,17.1,12.1,10.7,72.0,106733.7675,96199.0275,106423.317,False
2023-10-31,1114016500,12.7,17.200000000000003,14.0,10.7,76.0,104418.093,106733.7675,103335.9715,False
2023-11-01,1114016500,17.2,17.3,17.9,10.7,81.8,107471.493,104418.093,106050.105,False
2023-11-02,1114016500,18.7,17.7,17.0,10.6,70.9,107269.8285,107471.493,108101.844,False
2023-11-03,1114016500,17.7,18.3,18.7,10.6,83.3,108216.7465,107269.8285,106467.697,False
2023-11-04,1114016500,14.1,18.5,14.9,10.5,75.5,102328.684,108216.7465,101216.073,True
2023-11-05,1114016500,15.1,18.4,17.2,10.5,87.0,102338.526,102328.684,96199.0275,True
2023-11-06,1114016500,6.6,18.2,13.5,10.5,84.9,107585.944,102338.526,106733.7675,False
2023-11-07,1114016500,3.6,17.4,5.7,10.4,62.5,106912.0435,107585.944,104418.093,False
2023-11-08,1114016500,1.8,16.0,5.7,10.4,55.1,106105.7265,106912.0435,107471.493,False
2023-11-09,1114016500,5.9,15.1,10.1,10.4,73.1,106717.861,106105.7265,107269.8285,False
2023-11-10,1114016500,,,,,,,106717.861,108216.7465,False
2023-11-11,1114016500,,,,,,,,102328.684,True
2023-11-12,1114016500,,,,,,,,102338.526,True
2023-11-13,1114016500,,,,,,,,107585.944,False
2023-11-14,1114016500,-0.8,11.0,5.7,10.2,66.1,95541.2995,,106912.0435,False
2023-11-15,1114016500,2.0,10.8,7.0,10.2,71.4,94325.1005,95541.2995,106105.7265,False
2023-11-16,1114016500,5.7,11.0,8.2,10.2,85.0,94744.379,94325.1005,106717.861,False
2023-11-17,1114016500,-1.9,10.9,4.1,10.1,59.3,100469.707,94744.379,,False
2023-11-18,1114016500,-3.8,10.2,3.8,10.1,58.9,96540.745,100469.707,,True
2023-11-19,1114016500,-0.3,9.5,6.4,10.1,68.3,85772.2725,96540.745,,True
2023-11-20,1114016500,1.8,9.5,5.3,10.1,58.4,97861.105,85772.2725,,False
2023-11-21,1114016500,1.4,9.4,5.9,10.0,59.6,95601.2035,97861.105,95541.2995,False
2023-11-22,1114016500,2.9,9.4,8.0,10.0,68.1,95471.927,95601.2035,94325.1005,False
2023-11-23,1114016500,1.9,9.9,9.0,10.0,71.1,85366.8815,95471.927,94744.379,False
2023-11-24,1114016500,-4.4,10.3,2.8,9.9,51.8,104789.642,85366.8815,100469.707,False
2023-11-25,1114016500,-5.9,9.3,2.3,9.9,42.8,98410.1745,104789.642,96540.745,True
2023-11-26,1114016500,-0.1,8.5,3.7,9.9,43.6,82397.496,98410.1745,85772.2725,True
2023-11-27,1114016500,4.4,8.6,7.8,9.9,82.9,102969.727,82397.496,97861.105,False
2023-11-28,1114016500,-1.2,8.8,3.9,9.8,57.5,105388.9215,102969.727,95601.2035,False
2023-11-29,1114016500,-4.0,8.3,3.3,9.8,58.9,106154.679,105388.9215,95471.927,False
2023-11-30,1114016500,-7.3,7.5,2.1,9.8,48.5,110398.6945,106154.679,85366.8815,False
2023-12-01,1114016500,-6.8,6.8,2.6,9.8,55.3,111743.9825,110398.6945,104789.642,False
2023-12-02,1114016500,-4.4,6.2,4.3,9.8,60.8,99669.714,111743.9825,98410.1745,True
2023-12-03,1114016500,-2.8,6.0,3.5,9.8,56.3,91041.741,99669.714,82397.496,True
2023-12-04,1114016500,-3.0,5.9,4.4,9.7,59.5,101898.9055,91041.741,102969.727,False
2023-12-05,1114016500,3.8,5.8,5.5,9.7,55.4,97342.2235,101898.9055,105388.9215,False
2023-12-06,1114016500,3.9,6.2,7.2,9.7,76.1,96879.8945,97342.2235,106154.679,False
2023-12-07,1114016500,0.8,6.6,6.4,9.7,64.0,98581.089,96879.8945,110398.6945,False
2023-12-08,1114016500,5.1,6.8,10.0,9.7,73.4,93608.057,98581.089,111743.9825,False
2023-12-09,1114016500,11.7,7.6,12.9,9.7,82.9,86762.80500000001,93608.057,99669.714,True
2023-12-10,1114016500,6.7,8.6,8.9,9.7,67.9,77487.505,86762.80500000001,91041.741,True
2023-12-11,1114016500,5.0,9.0,9.5,9.6,82.9,93934.935,77487.505,101898.9055,False
2023-12-12,1114016500,3.5,9.1,6.7,9.6,75.6,94781.142,93934.935,97342.2235,False
2023-12-13,1114016500,2.6,8.7,7.2,9.6,74.1,89700.8865,94781.142,96879.8945,False
2023-12-14,1114016500,6.2,8.6,8.9,9.6,85.8,89533.0925,89700.8865,98581.089,False
2023-12-15,1114016500,3.7,8.5,8.3,9.6,95.4,97789.882,89533.0925,93608.057,False
2023-12-16,1114016500,-9.9,8.2,3.4,9.6,68.9,98939.306,97789.882,86762.80500000001,True
2023-12-17,1114016500,-12.4,7.1,1.4,9.6,48.9,97555.2325,98939.306,77487.505,True
2023-12-18,1114016500,-12.2,5.9,1.5,9.6,45.1,118701.283,97555.2325,93934.935,False
2023-12-19,1114016500,-8.2,5.1,3.1,9.6,63.1,116300.767,118701.283,94781.142,False
2023-12-20,1114016500,-11.9,4.7,2.3,9.6,64.1,119465.8995,116300.767,89700.8865,False
2023-12-21,1114016500,-14.4,4.3,1.4,9.6,57.4,125038.003,119465.8995,89533.0925,False
2023-12-22,1114016500,-14.7,4.0,1.3,9.6,51.8,130332.9925,125038.003,97789.882,False
2023-12-23,1114016500,-12.7,3.7,1.9,9.6,53.4,119347.7185,130332.9925,98939.306,True
2023-12-24,1114016500,-5.6,3.5,3.8,9.6,73.4,94875.1605,119347.7185,97555.2325,True
2023-12-25,1114016500,-2.7,3.4,4.7,9.6,80.8,110131.2565,94875.1605,118701.283,True
2023-12-26,1114016500,-2.6,3.3,5.0,9.6,72.9,121566.473,110131.2565,116300.767,False
2023-12-27,1114016500,-2.8,3.2,5.2,9.6,76.6,118322.4615,121566.473,119465.8995,False
2023-12-28,1114016500,-1.7,3.1,4.6,9.6,69.5,116555.2725,118322.4615,125038.003,False
2023-12-29,1114016500,-1.5,3.1,4.8,9.6,71.0,109745.762,116555.2725,130332.9925,False
2023-12-30,1114016500,-0.9,3.0,5.9,9.6,92.0,103020.3535,109745.762,119347.7185,True
2023-12-31,1114016500,0.6,3.0,6.8,9.6,95.5,92257.8795,103020.3535,94875.1605,True
2024-01-01,1114016500,-0.3,2.8,6.3,9.6,83.4,91067.0035,92257.8795,110131.2565,True
2024-01-02,1114016500,2.2,2.8,5.5,9.6,72.6,112075.547,91067.0035,121566.473,False
2024-01-03,1114016500,-1.1,2.8,5.6,9.7,80.4,111808.2485,112075.547,118322.4615,False
2024-01-04,1114016500,-3.3,2.8,5.0,9.7,74.3,113444.94,111808.2485,116555.2725,False
2024-01-05,1114016500,1.4,2.8,6.7,9.7,77.1,108332.8485,113444.94,109745.762,False
2024-01-06,1114016500,-2.7,3.0,4.0,9.7,63.9,103450.172,108332.8485,103020.3535,True
2024-01-07,1114016500,-8.3,3.0,2.5,9.7,57.4,98602.2685,103450.172,92257.8795,True
2024-01-08,1114016500,-10.3,2.9,2.5,9.7,57.8,123462.9095,98602.2685,91067.0035,False
2024-01-09,1114016500,-1.9,2.8,5.0,9.7,84.0,119658.6495,123462.9095,112075.547,False
2024-01-10,1114016500,-4.1,2.8,4.9,9.8,85.9,117542.0175,119658.6495,111808.2485,False
2024-01-11,1114016500,-2.4,2.8,5.6,9.8,80.6,114267.902,117542.0175,113444.94,False
2024-01-12,1114016500,-1.4,2.8,4.0,9.8,61.6,113237.0085,114267.902,108332.8485,False
2024-01-13,1114016500,-3.8,2.8,2.7,9.8,44.3,106258.903,113237.0085,103450.172,True
2024-01-14,1114016500,-3.3,2.7,4.4,9.8,74.5,87689.137,106258.903,98602.2685,True
2024-01-15,1114016500,-6.9,2.6,2.3,9.9,51.3,119255.865,87689.137,123462.9095,False
2024-01-16,1114016500,-7.2,2.6,2.6,9.9,49.8,118773.927,119255.865,119658.6495,False
2024-01-17,1114016500,-2.3,2.5,5.1,9.9,78.5,116685.2095,118773.927,117542.0175,False
2024-01-18,1114016500,1.4,2.4,6.8,9.9,81.5,111355.662,116685.2095,114267.902,False
2024-01-19,1114016500,,,,,,,111355.662,113237.0085,False
2024-01-20,1114016500,1.9,2.3,5.4,10.0,69.5,70799.871,,106258.903,True
2024-01-21,1114016500,-2.4,2.5,5.3,10.0,75.8,83788.381,70799.871,87689.137,True
2024-01-22,1114016500,-11.9,2.7,2.2,10.0,65.6,117946.069,83788.381,119255.865,False
2024-01-23,1114016500,-14.0,2.4,1.4,10.0,53.6,126738.8085,117946.069,118773.927,False
2024-01-24,1114016500,-11.2,2.3,1.7,10.1,52.0,126597.418,126738.8085,116685.2095,False
2024-01-25,1114016500,-9.7,2.2,2.0,10.1,47.8,121974.8325,126597.418,111355.662,False
2024-01-26,1114016500,-6.9,2.1,3.4,10.1,62.5,118962.664,121974.8325,,False
2024-01-27,1114016500,-4.6,2.0,4.0,10.2,70.0,105049.936,118962.664,70799.871,True
2024-01-28,1114016500,-5.0,1.9,3.4,10.2,62.3,84796.56999999999,105049.936,83788.381,True
2022-12-04,1114016600,-5.2,7.5,1.8,9.7,38.9,77140.2735,,,True
2022-12-05,1114016600,-7.0,7.0,2.0,9.7,41.9,139615.983,77140.2735,,False
2022-12-06,1114016600,-3.9,6.6,4.1,9.7,62.8,118252.8225,139615.983,,False
2022-12-07,1114016600,,,,,,,118252.8225,,False
2022-12-08,1114016600,0.1,6.6,4.4,9.7,57.5,122669.997,,,False
2022-12-09,1114016600,0.9,6.6,5.1,9.7,60.8,117513.461,122669.997,,False
2022-12-10,1114016600,-0.6,6.8,3.4,9.6,46.5,75687.286,117513.461,,True
2022-12-11,1114016600,-1.5,6.5,3.5,9.6,52.5,70694.359,75687.286,77140.2735,True
2022-12-12,1114016600,-2.0,6.2,5.3,9.6,73.4,127627.609,70694.359,139615.983,False
2022-12-13,1114016600,-6.4,6.1,4.5,9.6,70.8,132153.252,127627.609,118252.8225,False
2022-12-14,1114016600,-11.0,6.0,1.6,9.6,50.1,144803.874,132153.252,,False
2022-12-15,1114016600,-8.5,5.4,3.6,9.6,79.1,143129.072,144803.874,122669.997,False
2022-12-16,1114016600,-9.6,5.0,2.1,9.6,56.9,142429.11,143129.072,117513.461,False
2022-12-17,1114016600,-9.8,4.8,1.9,9.6,52.0,92220.463,142429.11,75687.286,True
2022-12-18,1114016600,-12.4,4.5,1.4,9.6,47.1,92709.543,92220.463,70694.359,True
2022-12-19,1114016600,-12.0,4.3,2.0,9.6,55.6,154257.264,92709.543,127627.609,False
2022-12-20,1114016600,-9.5,4.1,2.7,9.6,55.8,145342.854,154257.264,132153.252,False
2022-12-21,1114016600,-2.6,4.0,5.0,9.6,82.4,141893.75,145342.854,144803.874,False
2022-12-22,1114016600,-11.3,3.9,2.1,9.6,60.5,149354.085,141893.75,143129.072,False
2022-12-23,1114016600,-13.7,3.7,1.5,9.6,60.5,152198.29,149354.085,142429.11,False
