지역코드,날짜,최저기온(°C),0.5m 지중온도(°C),평균 증기압(hPa),가조시간(hr),평균 상대습도(%),파워
1153010200,2024-01-07,-8.3,3.0,2.5,9.7,57.4,270289.7525
1153010200,2024-01-08,-10.3,2.9,2.5,9.7,57.8,450616.6815
1153010200,2024-01-09,-1.9,2.8,5.0,9.7,84.0,488874.475
1153010200,2024-01-10,-4.1,2.8,4.9,9.8,85.9,488731.9465
1153010200,2024-01-11,-2.4,2.8,5.6,9.8,80.6,477457.607
1153010200,2024-01-12,-1.4,2.8,4.0,9.8,61.6,454615.8175
1153010200,2024-01-13,-3.8,2.8,2.7,9.8,44.3,339878.227
1153010200,2024-01-14,-3.3,2.7,4.4,9.8,74.5,262215.239
1153010200,2024-01-15,-6.9,2.6,2.3,9.9,51.3,463585.882
1153010200,2024-01-16,-7.2,2.6,2.6,9.9,49.8,493164.3085
1153010200,2024-01-17,-2.3,2.5,5.1,9.9,78.5,491375.046
1153010200,2024-01-18,1.4,2.4,6.8,9.9,81.5,453917.9335
1153010200,2024-01-20,1.9,2.3,5.4,10.0,69.5,247028.17
1153010200,2024-01-21,-2.4,2.5,5.3,10.0,75.8,227703.0415
1153010200,2024-01-22,-11.9,2.7,2.2,10.0,65.6,443293.447
1153010200,2024-01-23,-14.0,2.4,1.4,10.0,53.6,534811.441
1153010200,2024-01-24,-11.2,2.3,1.7,10.1,52.0,557871.8815
1153010200,2024-01-25,-9.7,2.2,2.0,10.1,47.8,537538.061
1153010200,2024-01-26,-6.9,2.1,3.4,10.1,62.5,497248.6355
1153010200,2024-01-27,-4.6,2.0,4.0,10.2,70.0,368573.6095
1153010200,2024-01-28,-5.0,1.9,3.4,10.2,62.3,273488.6785
1153010300,2022-06-28,25.7,24.2,28.8,14.8,81.9,241540.1275
1153010300,2022-06-29,24.4,24.1,30.4,14.7,95.5,102418.396
1153010300,2022-06-30,21.2,24.3,26.6,14.7,99.3,94939.1575
1153010300,2022-07-01,21.9,23.5,28.5,14.7,83.3,180086.7375
1153010300,2022-07-04,26.4,26.2,29.0,14.7,71.8,252358.0915
1153010300,2022-07-06,26.2,26.6,30.9,14.7,76.0,281219.5815
1153010300,2022-07-08,24.0,26.7,27.8,14.6,84.4,248761.4295
1153010300,2022-07-10,24.6,26.5,27.0,14.6,68.0,105246.671
1153010300,2022-07-11,24.7,26.9,26.5,14.6,75.0,149315.7635
1153010300,2022-07-13,24.0,26.6,29.6,14.6,93.9,108335.4115
1153010300,2022-07-14,23.3,25.9,27.6,14.5,84.6,223684.2085
1153010300,2022-07-15,23.0,26.2,25.2,14.5,76.5,142636.9775
1153010300,2022-07-16,23.2,26.6,26.0,14.5,83.4,92777.1005
1153010300,2022-07-18,23.1,26.4,26.4,14.5,76.0,207624.079
1153010300,2022-07-19,24.3,26.7,26.6,14.4,74.1,231657.654
1153010300,2022-07-20,24.3,27.0,27.0,14.4,76.1,112101.7045
1153010300,2022-07-21,20.8,27.0,24.7,14.4,87.6,221061.853
1153010300,2022-07-25,23.6,26.2,27.0,14.3,75.0,227128.8105
1153010300,2022-07-26,24.4,26.7,28.5,14.3,72.5,215204.3865
1153010300,2022-07-27,26.4,27.1,26.7,14.2,66.3,114756.167
1153010300,2022-07-28,25.1,27.4,26.3,14.2,63.8,120201.553
1153010300,2022-07-29,27.3,27.9,29.8,14.2,68.1,127430.224
1153010300,2022-07-30,27.3,28.3,30.2,14.2,68.4,125446.7165
1153010300,2022-08-01,25.4,28.0,31.8,14.1,82.4,122665.894
1153010300,2022-08-05,27.0,28.3,31.1,14.0,76.6,282853.3685
1153010300,2022-08-06,27.4,28.6,33.5,13.9,85.3,199748.112
1153010300,2022-08-07,27.2,28.5,32.4,13.9,82.1,116379.4045
1153010300,2022-08-08,24.6,28.4,32.1,13.9,91.6,265761.1205
1153010300,2022-08-09,22.0,27.4,30.6,13.8,96.0,236833.057
1153010300,2022-08-10,21.4,26.5,26.2,13.8,85.3,186562.0835
1153010300,2022-08-11,23.4,26.8,27.7,13.8,87.9,183115.51
1153010300,2022-08-12,23.0,26.8,25.7,13.7,73.8,157572.81
1153010300,2022-08-13,24.7,27.4,27.4,13.7,82.8,69615.295
1153010300,2022-08-14,24.5,27.2,30.4,13.7,83.0,78651.003
1153010300,2022-08-16,24.1,27.5,26.1,13.6,75.4,78022.308
1153010300,2022-08-17,22.8,27.7,25.4,13.6,76.6,77676.2585
1153010300,2022-08-18,22.4,27.6,24.6,13.5,75.8,75330.692
1153010300,2022-08-19,23.3,27.3,28.9,13.5,86.1,75296.771
1153010300,2022-08-20,25.7,27.0,30.2,13.5,80.0,108329.1
1153010300,2022-08-21,24.7,27.6,28.3,13.4,75.3,108214.5205
1153010300,2022-08-22,22.9,27.8,26.4,13.4,75.6,236898.2385
1153010300,2022-08-23,22.4,27.7,23.9,13.4,75.0,169130.4245
1153010300,2022-08-24,22.4,27.6,20.8,13.3,66.9,225253.344
1153010300,2022-08-25,21.1,27.1,20.8,13.3,78.0,91960.3205
1153010300,2022-08-26,19.9,26.4,21.9,13.2,75.3,35871.7965
1153010300,2022-08-27,17.6,26.3,15.8,13.2,63.1,78413.689
1153010300,2022-08-28,16.1,25.9,15.8,13.2,59.4,76667.555
1153010300,2022-08-29,19.5,25.9,18.3,13.1,74.0,185173.7195
1153010300,2022-08-30,17.9,25.2,21.3,13.1,96.3,185645.1065
1153010300,2022-08-31,19.6,24.3,21.4,13.0,83.3,84140.16
1153010300,2022-09-01,18.3,24.4,20.4,13.0,70.8,83377.905
1153010300,2022-09-02,20.3,24.9,18.8,13.0,61.8,89820.8885
1153010300,2022-09-03,20.5,25.2,19.0,12.9,63.0,80754.274
1153010300,2022-09-04,19.8,25.2,23.8,12.9,88.6,226538.693
1153010300,2022-09-05,17.7,24.7,21.3,12.9,95.9,168287.98
1153010300,2022-09-06,17.0,22.0,18.8,12.8,78.0,188747.307
1153010300,2022-09-07,17.9,22.6,17.2,12.8,65.3,159323.577
1153010300,2022-09-08,16.7,23.1,18.1,12.7,65.5,83901.904
1153010300,2022-09-09,18.9,23.6,17.1,12.7,59.1,79058.51
1153010300,2022-09-10,19.0,24.0,15.1,12.6,52.3,135751.2225
1153010300,2022-09-11,20.6,24.1,19.4,12.6,68.6,158114.664
1153010300,2022-09-12,20.3,24.0,22.2,12.6,76.1,80659.476
1153010300,2022-09-13,21.8,24.2,22.0,12.5,73.0,171527.1745
1153010300,2022-09-14,22.7,24.2,17.5,12.5,56.9,171707.0095
1153010300,2022-09-15,22.0,24.0,21.3,12.5,66.9,152575.163
1153010300,2022-09-16,23.4,24.2,25.8,12.4,78.6,181601.442
1153010300,2022-09-17,23.3,24.6,26.9,12.4,83.1,91346.0745
1153010300,2022-09-18,23.0,24.9,26.5,12.3,75.3,90335.2325
1153010300,2022-09-19,19.5,25.3,19.6,12.3,63.1,219619.5755
1153010300,2022-09-20,16.1,25.1,12.9,12.3,57.0,187257.117
1153010300,2022-09-21,13.0,24.2,12.4,12.2,56.9,184180.1855
1153010300,2022-09-22,14.2,23.7,13.6,12.2,60.1,138992.453
1153010300,2022-09-23,14.7,23.5,13.7,12.1,68.9,74795.744
1153010300,2022-09-24,12.3,22.8,13.3,12.1,64.6,67900.2865
1153010300,2022-09-25,15.4,22.6,14.0,12.1,63.3,170733.84
1153010300,2022-09-26,14.8,22.6,13.0,12.0,58.5,159779.448
1153010300,2022-09-27,14.0,22.5,13.7,12.0,59.0,75549.468
1153010300,2022-09-28,16.1,22.4,16.8,11.9,71.0,205722.8895
1153010300,2022-09-29,16.4,22.4,17.0,11.9,73.5,161901.9615
1153010300,2022-09-30,14.8,22.4,16.0,11.9,68.0,143725.414
1153010300,2022-10-01,14.4,22.4,15.0,11.8,63.3,70534.6195
1153010300,2022-10-02,17.2,22.4,17.5,11.8,78.9,237463.428
1153010300,2022-10-03,17.5,22.0,25.1,11.7,98.5,76647.3405
1153010300,2022-10-04,14.2,21.9,17.4,11.7,83.8,74982.176
1153010300,2022-10-05,14.1,21.7,13.8,11.7,74.8,73832.868
1153010300,2022-10-06,12.7,21.6,13.6,11.6,76.6,135767.1065
1153010300,2022-10-07,11.0,21.1,11.2,11.6,69.5,90403.3485
1153010300,2022-10-08,11.1,20.5,11.3,11.6,64.6,212126.408
1153010300,2022-10-09,10.7,20.3,12.9,11.5,85.8,169755.4285
1153010300,2022-10-10,8.2,19.4,8.8,11.5,72.9,65808.2255
1153010300,2022-10-11,7.4,18.6,9.0,11.4,69.1,71152.963
1153010300,2022-10-12,6.5,18.3,10.2,11.4,68.1,113436.9545
1153010300,2022-10-13,10.7,18.2,12.4,11.3,69.6,92661.9395
1153010300,2022-10-14,12.4,18.4,14.0,11.3,73.4,134073.68300000002
1153010300,2022-10-15,12.6,18.7,13.8,11.3,68.5,106502.215
1153010300,2022-10-16,15.1,19.0,14.1,11.2,73.9,84218.21699999999
1153010300,2022-10-17,7.4,18.9,6.6,11.2,50.3,67744.5105
1153010300,2022-10-18,5.0,18.1,6.0,11.2,52.1,69731.078
1153010300,2022-10-19,4.4,17.3,7.1,11.1,57.8,112682.638
1153010300,2022-10-25,5.9,16.6,7.4,10.9,56.5,69822.4005
1153010300,2022-10-26,8.0,16.2,8.4,10.8,58.3,70405.9875
1153010300,2022-10-27,8.6,16.2,10.8,10.8,71.8,91659.3365
1153010300,2022-10-28,8.2,16.2,10.7,10.8,70.1,69179.124
1153010300,2022-10-29,10.2,16.3,10.7,10.7,65.9,63741.1855
1153010300,2022-10-30,10.4,16.3,10.6,10.7,64.5,106842.751
1153010300,2022-10-31,11.2,16.4,11.6,10.7,69.8,67571.308
1153010300,2022-11-01,9.4,16.5,11.0,10.6,73.5,153057.883
1153010300,2022-11-02,5.5,16.1,7.1,10.6,57.1,70993.1735
1153010300,2022-11-03,5.6,15.7,6.8,10.6,58.1,72967.88
1153010300,2022-11-22,7.0,12.9,8.8,10.0,69.9,225108.5555
1153010300,2022-11-23,6.8,12.8,7.2,10.0,56.0,158694.0865
1153010300,2022-11-24,5.9,12.7,7.7,9.9,65.6,79846.457
1153010300,2022-11-25,7.1,12.4,9.3,9.9,67.1,68753.096
1153010300,2022-11-26,1.0,12.5,5.4,9.9,52.4,110821.992
1153010300,2022-11-27,-1.1,11.7,3.7,9.9,43.1,141754.608
1153010300,2022-11-28,7.5,11.1,9.9,9.8,65.5,135291.587
1153010300,2022-11-30,-8.1,11.3,2.0,9.8,49.1,90118.621
1153010300,2022-12-01,-9.4,9.6,1.8,9.8,43.4,142862.3505
1153010300,2022-12-04,-5.2,7.5,1.8,9.7,38.9,173613.57749999998
1153010300,2022-12-05,-7.0,7.0,2.0,9.7,41.9,157011.019
1153010300,2022-12-06,-3.9,6.6,4.1,9.7,62.8,259109.8985
1153010300,2022-12-07,1.2,6.4,5.1,9.7,60.4,205132.8835
1153010300,2022-12-08,0.1,6.6,4.4,9.7,57.5,206668.105
1153010300,2022-12-09,0.9,6.6,5.1,9.7,60.8,204305.9195
1153010300,2022-12-10,-0.6,6.8,3.4,9.6,46.5,92176.311
1153010300,2022-12-11,-1.5,6.5,3.5,9.6,52.5,100794.1945
1153010300,2022-12-12,-2.0,6.2,5.3,9.6,73.4,251613.1495
1153010300,2022-12-13,-6.4,6.1,4.5,9.6,70.8,98847.125
1153010300,2022-12-14,-11.0,6.0,1.6,9.6,50.1,125460.8555
1153010300,2022-12-15,-8.5,5.4,3.6,9.6,79.1,145703.155
1153010300,2022-12-16,-9.6,5.0,2.1,9.6,56.9,169254.6465
1153010300,2022-12-17,-9.8,4.8,1.9,9.6,52.0,90318.3665
1153010300,2022-12-18,-12.4,4.5,1.4,9.6,47.1,87603.964
1153010300,2022-12-19,-12.0,4.3,2.0,9.6,55.6,105101.73
1153010300,2022-12-20,-9.5,4.1,2.7,9.6,55.8,109703.4175
1153010300,2022-12-21,-2.6,4.0,5.0,9.6,82.4,112006.2405
1153010300,2022-12-22,-11.3,3.9,2.1,9.6,60.5,104774.852
1153010300,2022-12-23,-13.7,3.7,1.5,9.6,60.5,108696.1635
1153010300,2022-12-24,-13.5,3.5,1.8,9.6,54.9,93817.0015
1153010300,2022-12-25,-9.6,3.4,2.7,9.6,66.5,131687.268
1153010300,2022-12-26,-7.9,3.2,3.1,9.6,68.4,120720.621
1153010300,2022-12-27,-7.3,3.1,3.5,9.6,69.8,95432.207
1153010300,2022-12-28,-6.0,3.0,2.8,9.6,58.1,81978.952
1153010300,2022-12-29,-7.8,2.9,2.8,9.6,56.3,93352.219
1153010300,2022-12-30,-4.4,2.9,3.5,9.6,65.6,93551.1825
1153010300,2023-01-01,-4.3,2.8,3.3,9.6,54.5,55205.6305
1153010300,2023-01-02,-7.4,2.7,2.0,9.6,45.9,96215.122
1153010300,2023-01-03,-9.0,2.6,2.0,9.7,49.0,97470.4395
1153010300,2023-01-04,-5.7,2.5,2.7,9.7,51.4,162600.621
1153010300,2023-01-05,-5.6,2.4,3.1,9.7,58.1,95215.147
1153010300,2023-01-06,-4.7,2.3,4.6,9.7,71.9,93112.4
1153010300,2023-01-07,-1.4,2.3,5.5,9.7,80.9,81963.643
1153010300,2023-01-08,-3.7,2.3,4.6,9.7,69.3,78183.6565
1153010300,2023-01-09,-1.3,2.3,4.7,9.7,60.1,86780.9935
1153010300,2023-01-10,-3.9,2.3,4.0,9.8,59.9,89441.0255
1153010300,2023-01-11,-2.0,2.3,4.4,9.8,61.9,88006.19750000001
1153010300,2023-01-12,-0.6,2.3,4.1,9.8,46.6,85066.1365
1153010300,2023-01-13,5.1,1.3,10.8,9.8,99.1,85272.698
1153010300,2023-01-14,3.8,1.8,9.1,9.8,92.9,76512.95999999999
1153010300,2023-01-15,-3.5,1.9,5.7,9.9,93.9,78046.8
1153010300,2023-01-16,-6.8,2.1,2.8,9.9,63.1,82293.387
1153010300,2023-01-17,-7.0,2.2,3.1,9.9,65.1,94656.1155
1153010300,2023-01-18,-4.6,2.3,3.1,9.9,60.5,92533.8965
1153010300,2023-01-19,-6.0,2.3,4.2,9.9,69.3,91647.035
1153010300,2023-01-20,-7.7,2.3,2.7,10.0,52.4,90768.4475
1153010300,2023-01-21,-10.5,2.3,2.4,10.0,55.4,74994.8605
1153010300,2023-01-22,-2.8,2.3,3.7,10.0,62.8,68065.572
1153010300,2023-01-23,-6.9,2.3,4.0,10.0,66.6,70143.682
1153010300,2023-01-24,-17.0,2.2,1.0,10.1,51.9,82048.7055
1153010300,2023-01-25,-17.3,2.0,1.1,10.1,45.1,101032.5385
1153010300,2023-01-26,-9.0,1.9,3.2,10.1,80.1,96353.1475
1153010300,2023-02-09,-2.8,1.5,4.0,10.6,49.9,85826.1785
1153010300,2023-02-10,1.1,1.5,6.4,10.6,79.6,83360.364
1153010300,2023-02-11,-1.2,1.5,5.4,10.7,73.0,74398.6845
1153010300,2023-02-13,2.7,1.5,6.1,10.7,66.5,74573.846
1153010300,2023-02-14,-2.5,1.5,3.7,10.8,54.9,80500.5545
1153010300,2023-02-15,-1.2,1.6,3.6,10.8,46.4,83333.5285
1153010300,2023-02-16,-0.7,1.7,4.9,10.9,68.3,82879.3215
1153010300,2023-02-17,-1.5,1.9,5.1,10.9,67.8,79948.3235
1153010300,2023-02-18,3.0,2.3,5.3,10.9,58.3,71324.4465
1153010300,2023-02-19,0.2,2.8,4.4,11.0,56.1,72426.8745
1153010300,2023-02-20,-3.5,3.2,2.7,11.0,46.4,81172.894
1153010300,2023-02-21,-5.3,3.0,2.3,11.0,42.4,73137.158
1153010300,2023-02-22,-4.5,2.8,3.2,11.1,50.6,83519.1685
1153010300,2023-02-23,-1.8,2.9,4.8,11.1,65.5,80752.6665
1153010300,2023-02-24,-0.4,3.3,4.4,11.2,57.9,79507.745
1153010300,2023-02-25,-2.9,3.7,2.8,11.2,44.0,72429.7305
1153010300,2023-02-26,-3.4,3.6,3.3,11.2,46.6,69326.63
1153010300,2023-02-27,-1.8,3.6,3.8,11.3,47.4,78263.005
1153010300,2023-03-06,2.2,5.7,4.7,11.5,41.9,72262.901
1153010300,2023-03-07,6.3,6.1,8.4,11.6,60.9,72461.717
1153010300,2023-03-08,7.4,6.8,9.3,11.6,66.3,72360.7865
1153010300,2023-03-10,6.2,7.6,8.8,11.7,62.1,69493.8425
1153010300,2023-03-11,10.2,8.2,8.3,11.8,52.0,62466.6185
1153010300,2023-03-12,0.6,8.9,6.7,11.8,68.0,63343.4655
1153010300,2023-03-13,-1.9,7.9,3.0,11.8,38.9,75441.3425
1153010300,2023-03-14,3.3,7.5,5.3,11.9,45.9,71244.3565
1153010300,2023-03-15,3.5,7.8,7.7,11.9,66.6,73022.4625
1153010300,2023-03-16,0.4,7.7,3.1,12.0,36.8,74382.0525
1153010300,2023-03-17,0.7,7.4,3.4,12.0,34.3,73198.425
1153010300,2023-03-18,2.5,7.5,4.7,12.0,46.4,64787.832
1153010300,2023-03-19,2.3,7.7,6.3,12.1,59.6,62897.638
1153010300,2023-03-20,2.6,8.1,5.5,12.1,50.4,69710.353
1153010300,2023-03-21,5.0,8.4,5.0,12.2,35.1,69925.2825
1153010300,2023-03-22,9.2,9.0,8.6,12.2,44.8,68434.94099999999
1153010300,2023-03-23,12.3,10.0,9.7,12.2,48.9,66198.607
1153010300,2023-03-24,7.6,10.8,5.3,12.3,36.8,66943.6205
1153010300,2023-03-25,8.0,10.8,8.5,12.3,59.9,61013.6105
1153010300,2023-03-26,4.7,10.9,3.9,12.4,34.0,59232.8565
1153010300,2023-03-27,1.9,10.7,4.4,12.4,44.8,66969.1205
1153010300,2023-03-28,2.8,10.4,5.8,12.4,53.3,67843.4985
1153010300,2023-03-29,5.1,10.4,6.5,12.5,50.3,67363.636
1153010300,2023-03-30,6.4,10.7,6.2,12.5,42.5,65840.519
1153010300,2023-03-31,7.5,11.1,6.9,12.6,42.5,64672.781
1153010300,2023-04-01,9.4,11.6,7.5,12.6,40.4,59516.7445
1153010300,2023-04-02,11.9,12.2,6.0,12.6,29.6,58268.4885
1153010300,2023-04-03,11.3,12.6,6.1,12.7,29.4,65422.655
1153010300,2023-04-04,12.7,13.1,7.5,12.7,40.4,67345.0355
1153010300,2023-04-05,8.7,13.2,13.7,12.8,97.8,72505.2515
1153010300,2023-04-06,7.4,12.8,10.7,12.8,94.6,72043.938
1153010300,2023-04-07,4.6,12.1,7.3,12.8,65.0,70803.058
1153010300,2023-04-11,9.2,12.5,11.1,13.0,73.4,69010.659
1153010300,2023-04-12,4.8,12.1,5.3,13.0,45.1,68139.6335
1153010300,2023-04-13,5.1,12.1,5.7,13.1,45.0,67051.6
1153010300,2023-04-14,11.9,12.2,10.7,13.1,58.6,65833.449
1153010300,2023-04-15,9.3,12.9,12.6,13.2,81.8,61037.59
1153010300,2023-04-16,7.5,13.0,9.0,13.2,71.4,59840.91
1153010300,2023-04-17,6.8,12.9,8.5,13.2,59.0,66085.6195
1153010300,2023-04-18,10.7,13.2,12.4,13.3,78.6,68666.101
1153010300,2023-04-19,11.5,13.4,13.7,13.3,66.1,66719.905
1153010300,2023-04-20,14.5,14.5,16.5,13.3,92.1,67930.843
1153010300,2023-04-21,11.4,14.6,8.9,13.4,50.4,65730.216
1153010300,2023-04-22,12.2,14.9,4.3,13.4,22.9,58740.051
1153010300,2023-04-23,10.7,14.9,6.1,13.4,34.1,57276.844
1153010300,2023-04-24,11.5,15.0,7.3,13.5,40.5,61671.225
1153010300,2023-04-25,9.0,15.1,8.9,13.5,68.6,66163.2135
1153010300,2023-04-26,7.4,14.4,8.6,13.6,69.9,66296.6865
1153010300,2023-04-27,5.1,14.1,8.6,13.6,61.6,65693.3885
1153010300,2023-04-28,9.0,14.5,10.7,13.6,62.0,65548.792
1153010300,2023-04-29,9.9,15.0,13.6,13.7,88.1,61741.2585
1153010300,2023-04-30,7.9,14.8,10.4,13.7,72.9,56702.6805
1153010300,2023-05-01,9.8,14.9,8.8,13.7,57.0,61640.499
1153010300,2023-05-02,9.1,15.3,7.3,13.8,40.5,62902.562
1153010300,2023-05-03,12.4,15.6,11.6,13.8,52.5,65316.604
1153010300,2023-05-04,15.6,16.4,16.3,13.8,65.5,66504.0595
1153010300,2023-05-05,15.5,17.1,20.2,13.9,95.3,64067.186
1153010300,2023-05-06,11.7,17.2,12.5,13.9,85.6,62069.3035
1153010300,2023-05-07,11.1,16.2,7.6,13.9,47.1,56571.0135
1153010300,2023-05-08,7.9,15.8,9.2,14.0,55.3,62431.221
1153010300,2023-05-09,10.0,16.1,10.2,14.0,55.4,64205.7695
1153010300,2023-05-10,10.7,16.6,10.6,14.0,53.3,64450.713
1153010300,2023-05-11,12.8,17.0,10.8,14.1,50.1,64517.158
1153010300,2023-05-12,13.1,17.5,10.1,14.1,50.9,64251.9895
1153010300,2023-05-13,12.6,17.6,12.3,14.1,62.0,59885.288
1153010300,2023-05-14,12.9,17.9,11.3,14.2,56.5,57036.3645
1153010300,2023-05-15,12.8,18.2,12.6,14.2,54.6,62733.07
1153010300,2023-05-16,17.2,18.7,14.9,14.2,51.9,68199.6535
1153010300,2023-05-17,18.6,19.5,17.9,14.2,63.6,70265.388
1153010300,2023-05-18,18.8,20.2,18.6,14.3,74.8,72155.8055
1153010300,2023-05-19,16.7,20.1,16.1,14.3,61.4,71950.542
1153010300,2023-05-20,16.6,20.4,16.5,14.3,66.9,64614.45
1153010300,2023-05-21,15.3,20.7,14.7,14.3,74.0,60359.002
1153010300,2023-05-22,15.9,20.7,14.0,14.4,61.3,66584.238
1153010300,2023-05-23,14.1,20.9,11.2,14.4,48.0,69332.709
1153010300,2023-05-24,14.8,21.1,11.7,14.4,49.8,67848.178
1153010300,2023-05-25,15.7,20.9,11.1,14.4,46.6,68290.684
1153010300,2023-05-26,15.8,21.2,14.2,14.5,57.4,70218.154
1153010300,2023-05-27,18.6,21.5,19.4,14.5,87.4,65704.706
1153010300,2023-05-28,18.4,20.7,21.9,14.5,98.9,61999.626
1153010300,2023-05-29,19.0,20.4,23.2,14.5,83.4,68299.35800000001
1153010300,2023-05-30,20.5,21.1,20.2,14.5,69.5,75546.1645
1153010300,2023-05-31,18.8,21.5,16.6,14.6,60.8,74898.669
1153010300,2023-06-01,19.7,21.9,18.3,14.6,66.9,76146.2965
1153010300,2023-06-02,17.9,21.8,18.3,14.6,77.4,72896.1125
1153010300,2023-06-03,16.6,21.5,15.1,14.6,60.1,66119.9455
1153010300,2023-06-04,16.9,21.8,15.4,14.6,61.0,62273.395
1153010300,2023-06-05,17.6,22.1,16.8,14.6,66.9,70839.303
1153010300,2023-06-06,17.3,22.3,17.1,14.7,72.9,65691.33899999999
1153010300,2023-06-07,18.9,22.3,19.1,14.7,75.3,73883.163
1153010300,2023-06-08,18.3,22.1,19.2,14.7,80.5,70100.0235
1153010300,2023-06-09,18.3,21.9,17.4,14.7,64.0,74169.33350000001
1153010300,2023-06-10,19.6,22.4,19.5,14.7,70.0,68917.7155
1153010300,2023-06-11,17.9,22.5,19.8,14.7,76.1,66160.669
1153010300,2023-06-12,18.4,22.6,18.5,14.7,70.5,73676.383
1153010300,2023-08-10,20.9,28.4,24.5,13.8,91.9,88036.5375
1153010300,2023-08-11,21.6,26.5,26.8,13.8,93.1,88036.009
1153010300,2023-08-12,22.5,26.0,25.9,13.7,91.0,79184.343
1153010300,2023-08-13,22.6,25.9,26.9,13.7,76.9,84284.9805
1153010300,2023-08-14,24.8,26.5,28.3,13.7,75.4,95299.2345
1153010300,2023-08-15,24.7,26.8,27.7,13.7,71.4,95779.085
1153010300,2023-08-16,24.7,27.2,26.0,13.6,72.0,101482.191
1153010300,2023-08-17,24.5,27.3,27.4,13.6,73.0,102468.165
1153010300,2023-08-18,25.5,27.5,28.7,13.5,72.1,107219.9915
1153010300,2023-08-19,26.4,27.8,27.3,13.5,68.9,101777.984
1153010300,2023-08-20,25.5,27.9,27.3,13.5,71.8,98561.7555
1153010300,2023-08-21,26.0,27.9,28.5,13.4,69.8,110597.235
1153010300,2023-08-22,25.8,28.1,29.4,13.4,80.3,110193.398
1153010300,2023-08-23,23.2,27.9,28.5,13.4,91.3,101231.4635
1153010300,2023-08-24,22.3,27.3,26.8,13.3,84.8,93447.077
1153010300,2023-08-25,24.0,27.3,26.6,13.3,77.9,97373.821
1153010300,2023-08-26,23.3,27.4,24.4,13.2,72.3,87223.763
1153010300,2023-08-27,22.7,27.4,25.2,13.2,75.0,85593.8715
1153010300,2023-08-29,22.5,26.6,26.5,13.1,89.6,90651.9725
1153010300,2023-08-30,21.5,26.1,24.4,13.1,88.0,86337.228
1153010300,2023-08-31,21.0,25.9,22.3,13.1,76.9,84100.1265
1153010300,2023-09-01,19.7,25.9,21.0,13.0,70.6,85661.658
1153010300,2023-09-02,19.7,25.9,20.0,13.0,63.9,80110.0485
1153010300,2023-09-03,23.1,26.0,25.7,12.9,77.8,83309.383
1153010300,2023-09-04,24.3,26.2,28.3,12.9,79.9,96498.7285
1153010300,2023-09-05,25.0,26.5,26.6,12.9,69.5,101877.212
1153010300,2023-09-06,24.0,26.8,23.9,12.8,65.1,103287.3035
1153010300,2023-09-07,20.9,26.8,18.1,12.8,54.8,97028.671
1153010300,2023-09-08,19.6,26.6,19.1,12.7,60.3,93307.045
1153010300,2023-09-09,20.8,26.4,21.5,12.7,66.3,88139.3285
1153010300,2023-09-11,23.1,26.3,21.6,12.6,67.3,90518.8245
1153010300,2023-09-12,21.7,26.2,22.6,12.6,69.8,91969.5085
1153010300,2023-09-13,19.6,26.1,22.3,12.5,84.5,88881.53
1153010300,2023-09-14,19.2,25.6,20.5,12.5,72.4,85033.515
1153010300,2023-09-15,20.3,25.4,22.1,12.5,82.3,83472.5925
1153010300,2023-09-16,22.0,25.3,25.9,12.4,87.8,79805.579
1153010300,2023-09-17,22.0,25.2,26.1,12.4,84.8,79915.835
1153010300,2023-09-18,22.1,25.4,24.3,12.4,79.1,88024.0235
1153010300,2023-09-19,21.6,25.5,24.2,12.3,81.1,89133.722
1153010300,2023-09-20,18.8,25.4,21.8,12.3,90.4,79198.5825
1153010300,2023-09-21,17.5,24.7,16.5,12.2,70.9,62460.875
1153010300,2023-09-22,15.2,24.2,15.8,12.2,68.4,77083.587
1153010300,2023-09-23,16.3,23.9,16.1,12.2,63.9,67169.3855
1153010300,2023-09-24,17.9,23.8,14.3,12.1,56.4,61667.111
1153010300,2023-09-25,17.9,23.7,16.9,12.1,66.4,75995.0925
1153010300,2023-09-26,18.6,23.6,22.3,12.0,95.8,78243.755
1153010300,2023-09-27,20.0,23.3,23.1,12.0,90.1,75666.203
1153010300,2023-09-28,19.6,23.4,21.2,12.0,78.3,63742.622
1153010300,2023-09-29,17.4,23.6,14.9,11.9,61.5,59821.593
1153010300,2023-09-30,17.1,23.5,17.7,11.9,77.0,57046.4985
1153010300,2023-10-01,14.4,23.0,12.2,11.8,59.5,57368.9215
1153010300,2023-10-02,12.9,22.4,10.7,11.8,53.8,61624.558
1153010300,2023-10-03,14.4,21.9,13.0,11.7,66.3,62370.501
1153010300,2023-10-04,14.2,21.5,14.8,11.7,75.5,67201.5345
1153010300,2023-10-05,9.9,21.1,7.4,11.7,46.1,64511.417
1153010300,2023-10-06,9.6,20.5,9.5,11.6,55.3,63185.0895
1153010300,2023-10-07,11.7,20.2,11.7,11.6,62.6,50212.909
1153010300,2023-10-08,15.2,20.2,13.0,11.6,67.1,47319.9985
1153010300,2023-10-09,14.1,20.0,13.3,11.5,68.1,51151.551
1153010300,2023-10-10,11.9,20.0,12.5,11.5,67.1,66845.6295
1153010300,2023-10-11,12.9,19.9,11.1,11.4,57.5,67025.606
1153010300,2023-10-12,12.0,19.8,12.2,11.4,62.4,66458.084
1153010300,2023-10-13,14.3,19.8,13.7,11.4,69.6,66450.261
1153010300,2023-10-14,12.9,19.7,14.1,11.3,84.9,60109.2945
